2,2006,12,16,"147,616","141,900","141,500","143,246","146,017","155,381","163,647","177,766","185,037","185,495","180,703","171,237","164,627","157,903","155,452","156,101","166,143","180,933","185,859","184,079","183,297","180,698","174,017","165,490"
2,2006,12,17,"157,980","154,293","153,667","153,698","155,273","158,440","164,672","177,901","184,930","180,686","171,448","160,251","155,504","151,911","146,618","145,176","154,426","172,686","177,123","177,166","176,569","168,527","156,088","143,078"
2,2006,12,18,"134,487","130,512","130,804","131,514","139,744","151,543","175,164","188,410","184,942","180,093","175,827","172,150","170,346","168,395","166,319","165,430","172,403","190,913","194,564","194,181","188,527","180,147","164,571","148,544"
2,2006,12,19,"141,754","137,416","137,246","141,051","149,104","162,406","186,404","201,992","198,003","196,972","194,462","188,934","179,331","177,023","174,716","174,233","183,793","209,315","218,169","218,591","218,231","212,145","198,859","186,621"
2,2006,12,20,"178,844","176,788","177,952","181,048","190,195","204,794","231,653","243,639","233,209","218,931","207,149","198,530","189,753","185,337","182,970","180,664","189,320","214,712","222,808","223,222","222,415","211,474","196,559","180,958"
2,2006,12,21,"169,596","166,484","164,067","164,406","168,261","179,394","199,148","209,939","206,716","204,106","203,222","199,689","193,845","189,824","190,413","189,507","196,217","209,860","211,259","208,740","205,214","195,420","179,049","164,669"
2,2006,12,22,"153,821","146,800","144,619","145,277","148,632","158,834","174,870","189,793","192,464","195,260","192,734","191,531","187,035","186,470","183,644","183,804","191,641","197,120","194,691","192,239","183,943","175,798","163,826","149,186"
2,2006,12,23,"138,394","130,146","126,377","123,838","125,306","130,795","136,073","146,373","156,749","162,481","163,265","156,593","149,804","143,922","140,374","140,465","145,436","165,586","168,720","167,519","167,651","165,636","158,520","150,706"
2,2006,12,24,"140,097","135,133","135,301","135,059","134,470","136,227","144,098","156,617","169,779","171,941","166,137","159,010","151,971","145,156","140,834","138,333","142,532","159,291","163,156","159,837","164,202","164,920","161,839","153,561"
2,2006,12,25,"146,537","142,661","139,070","138,539","140,606","143,813","151,063","160,934","170,699","174,041","174,003","172,008","171,284","166,631","161,829","160,588","162,119","167,923","166,804","166,418","163,989","159,249","149,690","139,303"
2,2006,12,26,"130,168","125,485","124,926","126,798","129,853","138,655","147,364","159,607","168,069","171,303","174,490","169,948","163,231","163,754","163,395","167,866","176,542","192,008","195,493","194,524","190,255","181,332","171,705","158,159"
2,2006,12,27,"151,242","147,035","145,267","149,209","152,949","162,260","175,313","187,406","193,674","196,626","197,374","191,214","185,400","178,454","175,314","172,892","183,228","204,023","211,510","210,495","206,349","199,149","189,074","175,644"
2,2006,12,28,"170,483","167,093","168,252","169,989","172,483","180,277","192,036","202,179","206,829","200,317","190,590","184,171","178,016","175,905","175,565","176,390","182,513","200,327","204,101","202,123","196,310","189,337","176,813","164,447"
2,2006,12,29,"158,834","157,969","156,969","158,705","165,156","176,218","192,399","203,385","204,646","197,553","189,624","179,488","173,104","166,090","160,983","159,016","165,683","186,164","191,601","191,424","190,874","186,724","178,634","166,042"
2,2006,12,30,"161,091","156,346","156,077","157,728","162,888","169,498","177,802","188,436","193,062","189,903","182,974","172,109","161,629","153,715","147,171","145,944","152,022","170,511","174,860","172,508","171,260","165,970","158,890","148,310"
2,2006,12,31,"142,079","138,717","137,351","139,978","139,751","144,528","150,077","158,373","169,119","174,116","171,572","166,105","162,244","160,189","158,603","158,976","168,301","179,251","177,013","169,312","163,714","155,046","148,889","142,506"
2,2007,1,1,"133,876","127,223","122,295","119,766","119,555","121,155","123,605","129,035","137,843","146,426","156,629","159,089","156,834","151,929","149,104","147,576","152,949","169,038","172,684","171,891","171,585","165,114","155,890","147,342"
2,2007,1,2,"141,001","137,840","138,879","140,747","146,958","160,035","177,320","192,915","193,556","191,037","188,729","184,771","180,058","180,190","175,033","174,120","180,690","203,216","211,706","213,015","212,020","204,669","192,894","182,830"
2,2007,1,3,"176,530","174,426","175,480","179,909","187,843","201,819","222,813","233,725","227,810","214,097","202,957","195,255","185,160","180,108","174,416","173,108","176,727","198,835","208,191","209,256","206,529","199,376","186,751","174,629"
2,2007,1,4,"167,462","165,710","163,401","165,277","169,712","183,046","205,391","216,002","205,713","196,605","189,438","183,489","175,737","173,780","169,088","167,234","170,207","189,843","196,666","196,003","191,180","181,458","168,202","153,253"
2,2007,1,5,"144,019","139,939","137,114","136,694","139,523","149,684","168,365","182,366","180,146","178,595","178,380","177,345","174,676","172,587","170,302","166,011","170,067","181,636","183,356","177,813","172,567","164,581","152,040","137,969"
2,2007,1,6,"129,986","121,533","118,010","115,314","116,545","120,289","125,989","134,962","144,454","150,581","152,555","150,884","148,763","144,495","141,160","139,617","145,231","158,341","161,233","158,040","153,711","145,936","139,675","129,577"
2,2007,1,7,"123,178","117,724","117,216","116,019","120,647","123,054","133,155","146,047","158,194","164,921","165,715","163,596","162,208","160,780","161,587","165,410","176,261","186,505","186,082","184,156","181,392","171,837","160,330","149,720"
2,2007,1,8,"143,926","140,657","138,666","140,362","144,850","158,113","180,285","194,530","192,984","194,313","196,397","190,640","185,937","184,622","182,094","185,877","192,709","214,141","221,785","224,309","219,364","209,984","197,405","184,768"
2,2007,1,9,"177,911","175,913","175,827","178,056","185,234","200,985","224,739","235,860","236,658","216,343","208,605","202,866","202,103","202,820","202,878","202,808","212,117","226,177","232,011","231,400","226,958","215,872","203,627","194,668"
2,2007,1,10,"188,397","186,842","187,059","189,323","196,042","209,589","231,810","243,154","236,615","230,530","227,674","222,811","216,836","212,639","208,776","209,212","218,124","238,788","245,974","245,695","241,322","232,996","218,405","208,022"
2,2007,1,11,"202,236","204,512","203,743","207,630","216,483","231,350","255,078","266,499","254,202","239,478","227,620","220,250","211,761","205,390","201,402","200,337","210,893","227,465","235,300","233,389","229,674","219,050","201,805","188,563"
2,2007,1,12,"180,498","176,826","175,186","174,332","177,058","186,410","207,014","217,676","213,846","211,465","206,632","201,895","199,337","194,976","192,186","189,581","191,154","201,368","200,911","195,622","189,603","181,161","169,266","157,312"
2,2007,1,13,"146,119","141,480","137,307","136,030","136,668","141,047","146,902","156,455","165,919","171,630","171,649","168,566","162,783","156,724","155,955","152,515","156,909","165,220","165,683","161,920","155,822","149,648","140,533","130,186"
2,2007,1,14,"121,692","116,971","114,089","113,583","113,721","116,289","122,545","132,758","141,726","150,502","151,297","149,583","148,528","145,776","143,184","143,385","148,137","159,485","162,224","159,552","155,666","147,814","138,672","128,099"
2,2007,1,15,"120,167","117,286","115,746","116,892","119,492","126,744","141,777","158,339","164,781","169,319","170,578","171,650","168,358","166,345","163,714","165,205","171,610","181,603","182,194","179,103","173,169","161,855","149,025","135,235"
2,2007,1,16,"127,872","124,430","122,278","124,525","132,709","145,330","170,718","185,799","187,136","191,639","194,358","193,890","192,627","192,584","193,273","195,761","204,865","221,475","232,481","230,934","226,528","219,579","206,342","197,108"
2,2007,1,17,"193,250","191,746","192,584","195,532","204,253","218,792","244,471","255,967","247,128","237,486","230,055","222,318","214,602","207,919","204,375","201,893","208,843","230,197","242,618","245,811","242,351","236,293","226,655","214,482"
2,2007,1,18,"208,724","204,702","205,963","207,488","210,955","224,051","246,623","256,823","249,792","245,551","242,674","237,927","233,741","229,403","225,931","224,856","230,425","240,825","244,759","240,500","234,589","222,315","205,266","194,180"
2,2007,1,19,"185,748","182,339","180,808","180,166","186,909","197,978","218,838","229,656","222,171","215,991","211,960","206,336","203,965","200,296","198,205","196,451","205,040","221,652","229,765","227,881","224,051","216,794","206,946","195,037"
2,2007,1,20,"189,794","185,658","183,964","184,687","186,617","193,199","200,549","213,800","224,083","226,703","222,815","216,430","208,464","201,941","194,357","191,325","199,343","215,879","222,976","222,056","220,118","214,483","206,874","200,241"
2,2007,1,21,"193,179","188,780","188,354","188,645","190,620","196,712","202,898","215,419","224,079","230,124","227,494","229,048","230,743","231,013","231,319","229,939","232,839","241,835","244,888","239,884","234,903","220,707","209,987","199,290"
2,2007,1,22,"195,133","190,387","189,071","191,642","195,870","207,373","220,770","233,556","237,965","244,111","241,399","235,978","235,286","232,143","228,348","225,760","231,103","239,319","243,254","240,470","230,760","219,047","202,879","188,011"
2,2007,1,23,"181,806","178,733","177,663","181,126","189,158","202,969","223,758","235,294","236,234","229,447","218,452","212,538","208,974","207,467","202,522","201,484","204,442","220,437","232,125","235,761","230,248","224,415","210,533","198,842"
2,2007,1,24,"190,316","187,323","184,823","185,527","190,984","202,487","224,079","235,327","230,681","228,735","227,605","220,552","217,513","213,045","205,722","211,454","217,399","228,986","234,943","230,540","226,538","218,063","204,221","192,575"
2,2007,1,25,"185,601","184,061","184,667","186,780","191,572","203,759","226,978","239,725","235,750","232,208","230,700","228,728","224,778","223,397","221,137","223,461","232,500","248,370","261,651","263,423","263,560","255,830","244,712","233,733"
2,2007,1,26,"227,547","227,653","228,311","230,990","239,999","252,337","273,626","283,264","272,974","261,011","250,418","242,284","234,169","233,788","232,611","233,336","236,717","244,742","244,140","241,646","238,864","231,749","223,331","214,322"
2,2007,1,27,"207,615","203,592","203,138","203,845","207,937","213,190","222,624","230,637","231,748","222,569","207,632","191,773","178,202","169,225","163,431","162,881","166,995","178,541","184,780","182,949","181,551","174,020","165,213","155,514"
2,2007,1,28,"147,756","144,994","144,474","143,979","146,285","149,382","156,763","170,988","184,832","195,434","198,149","196,873","193,631","186,738","183,167","181,472","186,608","202,242","215,877","221,555","222,492","217,821","209,076","205,760"
2,2007,1,29,"207,774","211,529","215,352","219,209","229,710","245,747","268,403","280,005","268,301","258,411","247,611","242,494","234,484","228,528","224,561","222,391","228,544","245,825","259,456","261,869","257,535","250,323","234,820","225,838"
2,2007,1,30,"218,202","215,782","217,488","222,604","230,500","244,807","268,534","280,213","265,598","246,015","236,462","229,768","225,761","221,971","220,818","220,957","224,575","239,713","247,985","250,913","247,749","241,580","229,770","219,526"
2,2007,1,31,"215,776","215,955","217,109","221,914","230,412","245,706","269,746","278,808","266,644","254,954","246,636","236,767","229,120","222,620","216,004","212,919","218,328","239,168","251,844","255,171","252,848","243,504","230,494","217,486"
2,2007,2,1,"210,879","207,715","205,652","206,501","210,781","222,355","242,332","252,350","247,426","239,992","237,662","233,732","229,562","226,984","223,854","217,376","218,686","231,844","240,424","241,216","235,411","224,054","209,517","196,582"
2,2007,2,2,"187,122","184,628","182,737","183,928","189,917","202,032","222,010","232,013","225,675","223,083","220,681","211,564","210,791","208,438","208,619","212,855","215,526","224,494","228,710","225,526","221,089","215,693","206,281","197,080"
2,2007,2,3,"190,518","188,328","188,009","189,612","195,528","201,827","212,379","224,344","231,856","229,508","226,235","218,455","211,717","207,957","201,609","197,898","202,249","214,960","227,278","225,943","222,264","216,369","208,655","200,370"
2,2007,2,4,"194,577","192,476","193,627","196,024","200,226","205,204","213,717","225,714","231,222","229,499","222,526","218,884","217,106","214,193","206,853","205,426","209,398","225,560","242,107","241,815","243,190","245,019","240,677","233,677"
2,2007,2,5,"227,964","225,412","229,510","232,814","240,016","258,786","286,587","302,661","294,309","289,475","285,070","278,345","270,879","261,968","256,740","255,561","263,206","282,575","301,232","302,880","302,467","293,920","281,024","270,785"
2,2007,2,6,"267,498","267,530","268,765","272,907","280,315","285,524","295,967","321,509","309,950","297,664","286,290","275,435","266,452","255,705","249,372","251,882","257,919","271,877","279,917","278,374","272,246","263,189","250,925","239,460"
2,2007,2,7,"234,976","233,608","233,441","234,700","240,427","249,792","264,213","274,666","270,267","264,767","256,552","251,207","246,348","239,212","236,729","232,839","238,138","252,891","272,550","273,908","272,745","262,967","252,433","242,860"
2,2007,2,8,"240,801","242,404","244,498","247,406","256,590","269,448","288,609","300,838","293,667","280,158","270,082","264,046","256,059","247,929","240,322","236,445","237,598","253,826","271,992","274,163","274,416","266,651","255,012","243,129"
2,2007,2,9,"237,346","235,948","236,832","238,748","246,907","259,298","282,740","294,009","280,520","267,222","256,426","249,191","237,888","232,306","226,946","223,128","227,528","240,964","255,335","253,284","251,765","246,533","235,524","227,956"
2,2007,2,10,"222,174","221,017","221,382","222,435","224,883","227,755","236,945","247,171","251,272","247,322","238,462","227,016","217,588","209,141","202,261","199,737","201,428","216,467","232,159","234,187","232,729","229,501","224,088","216,769"
2,2007,2,11,"213,003","213,241","215,006","218,952","224,628","232,254","241,070","252,285","256,646","253,616","241,777","227,601","221,868","210,259","206,436","200,339","202,235","212,948","228,852","234,919","236,211","229,171","220,858","211,074"
2,2007,2,12,"207,312","206,128","208,548","212,383","217,968","232,021","253,988","267,173","255,586","247,581","239,217","226,865","217,707","216,070","214,114","213,475","217,743","227,723","236,218","235,486","229,997","220,540","207,324","194,109"
2,2007,2,13,"186,230","183,835","183,205","186,256","193,645","207,509","223,108","231,418","237,728","240,726","243,375","244,420","246,263","245,006","243,939","243,080","247,763","258,824","259,492","252,981","242,134","232,576","220,748","212,657"
2,2007,2,14,"206,669","205,147","204,542","204,712","204,345","209,038","215,802","226,154","233,925","237,728","234,161","228,325","223,097","222,212","220,791","223,147","233,198","249,168","269,677","269,127","263,843","254,102","243,099","235,412"
2,2007,2,15,"231,827","232,982","233,802","238,240","242,569","255,993","270,403","280,562","285,636","286,763","285,538","281,012","272,350","261,022","254,692","248,868","252,386","266,764","285,352","285,599","280,392","271,227","260,842","250,124"
2,2007,2,16,"244,725","242,941","244,837","248,408","254,972","266,809","283,431","290,530","284,723","274,732","266,631","257,762","248,973","240,761","234,203","230,057","232,555","241,714","258,348","258,249","253,821","247,076","240,021","231,766"
2,2007,2,17,"227,432","225,112","224,060","226,706","229,249","234,500","242,662","249,875","251,982","251,981","244,781","232,945","223,293","214,509","211,948","210,572","213,644","222,189","229,020","226,118","221,432","214,681","205,885","197,296"
2,2007,2,18,"189,682","187,956","186,598","187,414","188,672","193,729","200,678","213,454","217,927","220,468","220,984","219,106","214,496","210,817","211,256","212,007","220,268","234,582","245,409","252,698","255,427","249,363","239,051","232,225"
2,2007,2,19,"227,334","227,331","227,189","229,465","234,263","248,257","264,488","275,696","268,745","259,595","249,388","241,271","237,949","228,017","219,857","218,173","220,688","229,401","248,073","249,950","243,474","235,349","217,279","204,609"
2,2007,2,20,"193,838","189,758","187,138","186,640","191,632","204,600","221,066","234,215","230,983","226,151","221,155","214,604","209,668","203,086","198,368","198,748","203,896","214,850","224,143","224,533","218,180","206,373","192,839","178,732"
2,2007,2,21,"171,964","169,618","169,312","170,692","177,389","191,047","213,169","220,290","212,188","201,850","191,616","187,755","181,897","179,043","174,414","173,884","176,011","184,392","202,152","207,823","205,722","199,651","187,961","176,239"
2,2007,2,22,"168,966","168,036","168,376","169,824","179,156","192,360","215,671","225,476","213,755","204,471","194,865","192,220","187,335","185,446","185,177","186,394","193,868","209,026","227,092","230,851","229,879","222,043","211,820","199,549"
2,2007,2,23,"192,489","192,847","193,261","196,740","203,785","218,811","241,098","251,615","244,771","238,204","231,951","224,358","218,408","211,964","206,083","201,984","203,792","213,957","229,809","234,516","233,122","229,122","220,217","209,424"
2,2007,2,24,"203,539","202,682","201,810","204,290","207,531","215,629","224,813","233,773","234,342","228,753","218,942","207,888","195,197","185,618","176,109","173,408","175,767","185,550","198,006","200,138","198,375","194,894","186,488","178,081"
2,2007,2,25,"170,764","166,049","165,137","168,239","171,372","177,289","183,519","193,029","201,512","212,235","217,078","218,308","212,945","207,716","204,339","205,977","210,616","217,728","225,289","222,016","219,223","208,688","198,338","188,278"
2,2007,2,26,"182,614","180,527","178,261","182,608","186,948","196,557","211,633","222,374","227,659","227,925","222,765","215,772","207,233","205,564","199,038","197,540","199,414","209,536","226,311","227,445","222,378","213,570","201,154","188,717"
2,2007,2,27,"182,714","180,666","178,945","184,103","191,511","205,847","228,916","235,328","222,215","208,851","200,633","193,386","188,136","184,346","181,288","178,489","182,649","194,015","211,741","216,142","216,121","206,563","195,737","186,935"
2,2007,2,28,"181,524","181,699","182,251","186,841","195,947","209,995","233,531","238,476","225,546","215,086","204,789","196,272","189,719","185,132","180,784","176,982","178,338","188,693","207,443","213,204","211,720","207,318","197,397","186,413"
2,2007,3,1,"182,184","181,779","181,266","184,505","192,525","208,007","230,268","238,196","223,245","212,166","205,133","204,654","201,751","195,864","195,402","193,664","198,256","210,118","219,470","218,410","213,741","203,963","190,358","176,605"
2,2007,3,2,"169,488","165,725","162,033","160,109","162,955","173,581","195,425","201,616","194,252","187,927","184,341","178,808","176,515","172,372","171,280","164,726","163,533","170,286","184,818","184,340","183,790","178,181","170,891","162,226"
2,2007,3,3,"155,204","152,120","153,292","155,641","161,205","168,494","178,802","188,131","190,335","185,954","182,198","178,142","171,731","166,076","162,908","161,159","161,101","168,199","184,880","186,524","186,681","182,306","176,249","167,146"
2,2007,3,4,"162,248","161,164","163,422","165,925","169,823","173,582","182,368","195,201","205,422","208,258","207,404","203,442","203,803","199,604","195,726","193,552","198,151","207,348","222,309","228,174","225,798","216,693","205,245","196,212"
2,2007,3,5,"191,331","190,927","190,420","193,174","200,453","213,227","235,637","241,095","227,035","219,752","213,795","206,911","203,237","199,374","195,734","194,054","197,660","208,626","227,472","233,992","231,104","223,389","212,794","203,497"
2,2007,3,6,"202,143","203,354","208,688","213,109","226,181","242,326","268,735","275,395","262,085","254,347","247,995","241,900","232,697","225,955","217,980","213,798","215,407","228,741","247,833","254,548","249,842","240,536","226,958","213,225"
2,2007,3,7,"206,750","205,816","204,845","207,854","212,924","227,135","244,857","252,138","249,127","245,862","241,642","236,531","232,759","232,313","231,188","230,646","233,985","243,324","253,691","253,608","247,913","241,482","229,710","219,244"
2,2007,3,8,"217,339","219,164","219,757","226,832","234,465","248,918","270,805","276,192","257,490","243,770","233,332","222,868","214,102","207,057","200,374","195,720","196,911","203,604","224,158","232,294","231,782","225,673","214,695","204,655"
2,2007,3,9,"200,686","201,636","204,325","206,470","215,701","230,788","251,923","256,158","239,892","226,101","216,993","208,513","200,057","192,677","187,531","182,004","183,058","188,023","202,283","208,248","206,097","200,173","192,068","180,981"
2,2007,3,10,"176,970","172,907","172,192","174,600","176,944","182,786","192,142","198,961","202,847","200,515","190,195","178,179","168,406","159,534","152,648","152,141","155,055","161,821","169,847","167,019","162,358","155,749","148,433","139,459"
2,2007,3,11,"131,583","130,287","129,726","129,166","132,683","137,530","145,191","158,163","167,198","171,604","169,490","166,929","162,416","158,395","154,588","148,266","149,941","151,686","155,953","174,202","181,620","178,132","169,030","159,606"
2,2007,3,12,"153,305","155,221","156,894","161,613","172,693","185,380","215,069","231,834","221,095","211,032","201,818","195,087","185,604","182,682","176,546","171,800","167,594","171,081","178,518","190,323","193,561","183,987","169,087","155,373"
2,2007,3,13,"145,986","145,372","144,318","145,109","152,317","163,677","184,970","195,954","191,460","184,966","179,821","173,263","170,387","168,355","167,262","163,139","163,286","164,468","166,394","177,192","179,649","167,986","153,397","139,048"
2,2007,3,14,"131,835","127,578","128,084","129,250","134,525","147,174","166,491","180,331","174,178","172,943","170,970","175,700","171,983","171,070","170,210","168,370","167,532","170,857","173,758","181,553","187,268","178,238","164,676","149,401"
2,2007,3,15,"130,324","125,137","125,769","125,623","130,038","141,670","162,505","173,704","169,407","168,057","171,085","179,455","171,640","166,720","164,471","164,910","169,140","175,382","182,945","189,989","188,629","180,210","171,091","161,859"
2,2007,3,16,"156,629","154,512","154,855","158,314","167,933","182,498","204,368","219,080","220,891","223,155","225,814","226,857","225,678","224,750","222,074","220,696","222,377","226,579","228,976","232,146","227,761","217,685","205,466","194,606"
2,2007,3,17,"188,324","183,494","180,206","180,940","184,157","190,102","197,085","206,262","215,269","217,574","216,372","214,533","208,937","204,121","199,868","197,940","200,383","200,324","204,107","213,302","216,979","210,835","201,280","192,800"
2,2007,3,18,"186,394","183,273","183,300","184,869","187,286","193,368","198,852","212,178","215,121","214,258","209,554","201,396","198,268","192,448","186,775","184,646","186,622","190,909","197,575","211,525","218,983","211,445","200,927","192,065"
2,2007,3,19,"188,673","188,135","190,369","196,301","205,579","221,898","243,856","254,036","241,605","214,615","212,260","211,749","205,418","198,020","193,349","190,583","197,304","200,521","200,862","210,320","207,168","195,513","180,274","167,207"
2,2007,3,20,"157,298","154,021","151,270","150,899","153,855","165,819","186,709","196,304","190,818","187,059","184,335","182,070","175,440","172,759","170,517","166,533","166,370","168,305","170,395","182,766","188,874","180,967","171,511","159,526"
2,2007,3,21,"153,973","156,348","155,499","159,487","164,656","178,912","203,072","216,488","211,471","206,074","201,979","200,066","196,545","193,435","192,771","189,268","190,969","193,820","199,847","207,424","210,524","202,715","188,527","176,992"
2,2007,3,22,"169,717","165,685","165,717","167,513","172,409","184,459","204,722","212,228","205,162","195,041","186,225","177,624","173,800","170,091","166,948","164,594","164,724","168,394","173,523","179,394","179,400","168,687","154,871","140,568"
2,2007,3,23,"130,344","127,182","123,925","125,365","129,375","140,751","162,633","175,901","173,222","171,999","172,648","171,682","168,112","167,402","164,058","163,962","162,177","163,993","165,233","167,350","169,457","161,145","149,565","135,875"
2,2007,3,24,"124,832","120,984","117,917","115,611","117,531","121,834","129,473","141,400","152,660","162,049","166,557","163,675","160,035","155,672","151,976","151,133","150,880","150,001","150,218","155,267","157,055","152,171","142,813","132,654"
2,2007,3,25,"122,873","118,421","116,613","116,729","118,805","121,644","129,130","139,281","150,403","153,127","151,237","149,404","146,933","144,081","139,710","137,721","139,305","140,699","143,973","152,951","164,384","157,722","145,455","132,654"
2,2007,3,26,"126,286","124,217","123,802","127,993","134,837","149,417","173,193","188,694","185,146","182,906","180,294","173,144","170,069","170,009","165,635","163,854","163,512","162,512","165,703","173,071","180,759","169,648","153,261","139,032"
2,2007,3,27,"130,850","126,047","124,696","125,752","130,106","141,985","163,008","173,008","170,026","168,551","167,976","168,838","169,211","168,253","165,918","165,768","166,296","167,685","169,327","173,982","179,814","170,220","155,019","139,880"
2,2007,3,28,"128,931","125,109","121,837","122,682","126,673","137,514","158,106","168,893","167,390","165,380","166,704","166,738","167,405","166,496","164,591","162,485","161,578","162,314","163,768","169,829","175,471","165,577","150,414","136,197"
2,2007,3,29,"128,108","124,867","124,664","126,265","131,846","146,325","170,521","183,876","180,275","176,702","174,293","169,789","166,611","164,691","161,390","159,676","159,204","159,959","160,910","169,696","179,183","174,735","161,022","149,132"
2,2007,3,30,"143,757","143,227","142,614","147,065","155,161","170,383","194,400","207,359","198,284","187,389","178,051","170,606","164,882","160,955","155,832","153,516","152,367","151,563","151,614","155,488","160,273","155,634","147,334","135,608"
2,2007,3,31,"127,441","124,224","122,928","123,192","125,510","133,597","142,346","154,181","161,958","162,481","157,103","151,401","146,712","141,627","139,193","138,890","141,102","142,351","144,066","151,934","153,855","146,327","137,977","126,922"
2,2007,4,1,"118,038","114,547","111,114","112,327","113,247","115,057","122,785","134,782","148,655","157,277","156,527","154,564","149,874","145,658","142,831","144,290","142,766","146,410","151,220","157,900","166,228","158,809","146,063","134,927"
2,2007,4,2,"126,442","123,398","122,703","125,126","130,138","143,273","165,043","175,366","170,968","166,080","167,216","164,560","165,419","165,093","162,830","161,467","161,922","162,997","163,777","167,932","175,286","165,736","150,127","135,637"
2,2007,4,3,"125,248","121,022","119,862","120,051","124,588","137,455","157,584","167,289","164,888","163,939","164,649","164,251","164,689","165,425","166,773","168,119","168,857","169,111","169,515","171,580","178,146","170,274","153,634","138,030"
2,2007,4,4,"127,791","123,731","120,260","120,037","124,074","134,090","153,474","165,266","165,319","165,370","164,930","163,408","162,768","162,066","160,707","158,672","157,821","158,093","161,098","165,201","177,260","169,744","159,234","148,474"
2,2007,4,5,"142,422","141,371","140,415","144,938","152,809","167,514","189,083","202,759","203,747","203,514","203,008","198,984","195,797","192,567","189,031","186,191","186,617","189,782","198,131","207,238","213,280","208,610","195,390","179,618"
2,2007,4,6,"172,275","167,751","166,992","165,409","171,068","180,869","192,056","202,615","204,542","205,354","202,274","195,284","189,601","180,978","174,727","171,999","172,549","173,339","177,237","182,100","186,838","182,414","175,260","165,304"
2,2007,4,7,"159,437","156,364","155,685","156,905","159,300","163,534","172,988","184,112","191,602","197,055","193,522","191,373","186,643","181,797","177,683","173,940","174,700","175,746","180,635","190,079","197,015","194,492","187,760","177,413"
2,2007,4,8,"171,095","168,630","166,697","167,586","170,620","175,670","182,292","191,780","194,576","198,501","196,883","190,006","184,619","175,517","166,903","160,952","159,392","159,989","164,109","174,660","188,142","184,123","176,981","168,464"
2,2007,4,9,"162,781","162,401","162,768","164,470","169,745","181,158","198,582","211,299","209,307","207,883","206,346","203,555","198,392","191,629","184,246","185,400","184,244","185,300","189,467","200,471","205,870","198,112","185,697","175,404"
